iata_code,type,name,latitude_deg,longitude_deg,elevation_ft,region_name,local_region
NGF,medium_airport,Kaneohe Bay MCAS (Marion E. Carl Field) Airport,21.4505,-157.768005,24,Hawaii,HI
NTU,medium_airport,Oceana Naval Air Station,36.820702,-76.033501,23,Virginia,VA
BKX,small_airport,Brookings Regional Airport,44.304798,-96.816902,1648,South Dakota,SD
HHI,small_airport,Wheeler Army Airfield,21.481637,-158.037048,837,Hawaii,HI
AEL,small_airport,Albert Lea Municipal Airport,43.68149948,-93.36720276,1260,Minnesota,MN
AXS,small_airport,Altus Quartz Mountain Regional Airport,34.697952,-99.3385,1433,Oklahoma,OK
ATS,small_airport,Artesia Municipal Airport,32.8525009155,-104.468002319,3541,New Mexico,NM
ASX,small_airport,John F Kennedy Memorial Airport,46.54850006,-90.91899872,827,Wisconsin,WI
BGE,small_airport,Decatur County Industrial Air Park,30.9715004,-84.63739777,141,Georgia,GA
BRY,small_airport,Samuels Field,37.8143005371,-85.4996032715,669,Kentucky,KY
BTY,small_airport,Beatty Airport,36.8610992432,-116.787002563,3170,Nevada,NV
BGQ,small_airport,Big Lake Airport,61.534658,-149.812936,158,Alaska,AK
BKT,small_airport,Allen C Perkinson Blackstone Army Air Field,37.0741996765,-77.9574966431,439,Virginia,VA
BDG,small_airport,Blanding Municipal Airport,37.58330154,-109.4830017,5868,Utah,UT
BNW,small_airport,Boone Municipal Airport,42.0495986938,-93.8476028442,1160,Iowa,IA
BFG,small_airport,Bullfrog Basin Airport,37.547827,-110.712898,4167,Utah,UT
HCW,small_airport,Cheraw Municipal Airport/Lynch Bellinger Field,34.712898,-79.957001,239,South Carolina,SC
ICL,small_airport,Schenck Field,40.72180176,-95.02639771,996,Iowa,IA
CKV,small_airport,Clarksville–Montgomery County Regional Airport,36.6218986511,-87.4150009155,550,Tennessee,TN
CRX,small_airport,Roscoe Turner Airport,34.9150009155,-88.6035003662,425,Mississippi,MS
SYN,small_airport,Stanton Airfield,44.475579,-93.016756,920,Minnesota,MN
DGW,small_airport,Converse County Airport,42.79719925,-105.3860016,4933,Wyoming,WY
MHS,small_airport,Dunsmuir Muni-Mott Airport,41.263199,-122.272003,3258,California,CA
EGV,small_airport,Eagle River Union Airport,45.932300567599995,-89.26830291750001,1642,Wisconsin,WI
FLX,small_airport,Fallon Municipal Airport,39.4990997314,-118.749000549,3963,Nevada,NV
FID,small_airport,Elizabeth Field,41.25130081179999,-72.0316009521,9,New York,NY
FMU,small_airport,Florence Municipal Airport,43.98279953,-124.111000061,51,Oregon,OR
FDR,small_airport,Frederick Regional Airport,34.35200119,-98.98390198,1258,Oklahoma,OK
FRH,small_airport,French Lick Municipal Airport,38.5061988831,-86.63690185550001,792,Indiana,IN
HNB,small_airport,Huntingburg Airport,38.2490005493,-86.95369720459999,529,Indiana,IN
JOT,small_airport,Joliet Regional Airport,41.51779938,-88.17549896,582,Illinois,IL
LIC,small_airport,Limon Municipal Airport,39.274799346900004,-103.666000366,5374,Colorado,CO
MLK,small_airport,Malta Airport,48.366901,-107.918999,2254,Montana,MT
ASL,small_airport,Harrison County Airport,32.5205001831,-94.307800293,357,Texas,TX
MTO,small_airport,Coles County Memorial Airport,39.477901,-88.279198,722,Illinois,IL
RNC,small_airport,Warren County Memorial Airport,35.69869995,-85.84380341,1032,Tennessee,TN
ARV,small_airport,Lakeland-Noble F. Lee Memorial field,45.92789841,-89.73090363,1629,Wisconsin,WI
ULM,small_airport,New Ulm Municipal Airport,44.319599151611,-94.502296447754,1011,Minnesota,MN
EFK,small_airport,Northeast Kingdom International Airport,44.888802,-72.229202,930,Vermont,VT
IKB,small_airport,Wilkes County Airport,36.2228012085,-81.09829711910001,1301,North Carolina,NC
PGO,small_airport,Stevens Field,37.28630066,-107.0559998,7664,Colorado,CO
PTN,small_airport,Harry P Williams Memorial Airport,29.709499359131,-91.338996887207,9,Louisiana,LA
PCD,small_airport,Prairie Du Chien Municipal Airport,43.019298553467,-91.12370300293,661,Wisconsin,WI
UIL,small_airport,Quillayute Airport,47.936599731445,-124.56300354004,194,Washington,WA
RTN,small_airport,Raton Municipal Airport / Crews Field,36.741501,-104.501999,6352,New Mexico,NM
ROL,small_airport,Roosevelt Municipal Airport,40.278301,-110.051003,5172,Utah,UT
SOV,small_airport,Seldovia Airport,59.442401885986,-151.70399475098,29,Alaska,AK
SLG,small_airport,Smith Field,36.19189835,-94.48999786,1191,Arkansas,AR
STQ,small_airport,St Marys Municipal Airport,41.412498474121,-78.502601623535,1934,Pennsylvania,PA
KYO,small_airport,Tampa North Aero Park Airport,28.2213001251,-82.37449646,68,Florida,FL
TBC,small_airport,Tuba City Airport,36.091146,-111.38286,4513,Arizona,AZ
HEE,small_airport,Thompson-Robbins Airport,34.576571,-90.67616,242,Arkansas,AR
CVS,medium_airport,Cannon Air Force Base,34.382801,-103.321999,4295,New Mexico,NM
DLG,medium_airport,Dillingham Airport,59.04470062,-158.5050049,81,Alaska,AK
END,medium_airport,Vance Air Force Base,36.339199,-97.916496,1307,Oklahoma,OK
MUO,medium_airport,Mountain Home Air Force Base,43.043598,-115.872002,2996,Idaho,ID
ADK,medium_airport,Adak Airport,51.883564,-176.642783,18,Alaska,AK
NQI,medium_airport,Kingsville Naval Air Station,27.5072002411,-97.8097000122,50,Texas,TX
NBG,medium_airport,New Orleans NAS JRB/Alvin Callender Field,29.82530022,-90.03500366,2,Louisiana,LA
GKN,medium_airport,Gulkana Airport,62.155859,-145.454662,1586,Alaska,AK
AKP,medium_airport,Anaktuvuk Pass Airport,68.13359833,-151.7429962,2102,Alaska,AK
GAM,medium_airport,Gambell Airport,63.76679992675781,-171.73300170898438,27,Alaska,AK
NLC,medium_airport,Lemoore Naval Air Station (Reeves Field) Airport,36.33300018,-119.9520035,232,California,CA
SMN,medium_airport,Lemhi County Airport,45.1237983704,-113.880996704,4043,Idaho,ID
KSM,medium_airport,St Mary's Airport,62.0605011,-163.302002,312,Alaska,AK
TOI,medium_airport,Troy Municipal Airport at N Kenneth Campbell Field,31.860399,-86.012101,398,Alabama,AL
TCS,medium_airport,Truth or Consequences Municipal Airport,33.2369,-107.272003,4853,New Mexico,NM
BSF,small_airport,Bradshaw Army Airfield,19.760099,-155.554001,6190,Hawaii,HI
TKJ,small_airport,Tok Junction Airport,63.32949829,-142.9539948,1639,Alaska,AK
AXB,small_airport,Maxson Airfield,44.312002,-75.90034,340,New York,NY
AMN,small_airport,Gratiot Community Airport,43.322101593,-84.68800354,754,Michigan,MI
ASQ,small_airport,Austin Airport,39.467708,-117.197576,5730,Nevada,NV
BVX,small_airport,Batesville Regional Airport,35.7262001,-91.64730072,465,Arkansas,AR
WBR,small_airport,Roben Hood Airport,43.7225990295,-85.50409698490002,990,Michigan,MI
CZK,small_airport,Cascade Locks State Airport,45.676599,-121.878879,151,Oregon,OR
CSM,small_airport,Clinton Sherman Airport,35.3398017883,-99.20050048830001,1922,Oklahoma,OK
UBS,small_airport,Columbus Lowndes County Airport,33.4654006958,-88.3803024292,188,Mississippi,MS
MCL,small_airport,Denali National Park Airport,63.732465,-148.911266,1720,Alaska,AK
DNS,small_airport,Denison Municipal Airport,41.9864006,-95.38069916,1274,Iowa,IA
DRE,small_airport,Drummond Island Airport,46.0093002319,-83.74389648440001,668,Michigan,MI
DBN,small_airport,W H 'Bud' Barron Airport,32.5644,-82.985298,309,Georgia,GA
ETN,small_airport,Eastland Municipal Airport,32.4135017395,-98.80979919430001,1464,Texas,TX
RQO,small_airport,El Reno Regional Airport,35.47269821,-98.00579834,1420,Oklahoma,OK
FBR,small_airport,Fort Bridger Airport,41.3918991089,-110.406997681,7034,Wyoming,WY
FLV,small_airport,Sherman Army Air Field,39.3683013916,-94.9147033691,772,Kansas,KS
SMD,small_airport,Smith Field,41.14339828,-85.15280151,835,Indiana,IN
GQQ,small_airport,Galion Municipal Airport,40.7533988953,-82.7238006592,1224,Ohio,OH
GNG,small_airport,Gooding Municipal Airport,42.91719818,-114.7649994,3732,Idaho,ID
IDH,small_airport,Idaho County Airport,45.9426,-116.123001,3314,Idaho,ID
GNT,small_airport,Grants-Milan Municipal Airport,35.167301178,-107.902000427,6537,New Mexico,NM
HES,small_airport,Hermiston Municipal Airport,45.828223,-119.259024,644,Oregon,OR
JDA,small_airport,Grant County Regional Airport / Ogilvie Field,44.404202,-118.962997,3703,Oregon,OR
NLN,small_airport,Kneeland Airport,40.718639,-123.927298,2737,California,CA
LUL,small_airport,Hesler Noble Field,31.672599792499998,-89.172203064,238,Mississippi,MS
LWV,small_airport,Lawrenceville Vincennes International Airport,38.7643013,-87.6054992676,430,Illinois,IL
LMS,small_airport,Louisville Winston County Airport,33.1461982727,-89.0625,575,Mississippi,MS
MBL,small_airport,Manistee County Blacker Airport,44.272738,-86.251945,621,Michigan,MI
MXE,small_airport,Laurinburg Maxton Airport,34.791901,-79.365799,216,North Carolina,NC
MVC,small_airport,Monroe County Aeroplex Airport,31.458,-87.350996,419,Alabama,AL
ONL,small_airport,The O'Neill Municipal John L Baker Field,42.469898,-98.688103,2031,Nebraska,NE
PFC,small_airport,Pacific City State Airport,45.199798584,-123.961997986,5,Oregon,OR
PPF,small_airport,Tri-City Airport,37.32989883,-95.5062027,900,Kansas,KS
PMB,small_airport,Pembina Municipal Airport,48.9425010681,-97.2407989502,795,North Dakota,ND
PGC,small_airport,Grant County Airport,38.9948997498,-79.1458969116,963,West Virginia,WV
PVL,small_airport,Pike County-Hatcher Field,37.5617981,-82.56639862,1473,Kentucky,KY
PLY,small_airport,Plymouth Municipal Airport,41.365100860596,-86.300498962402,800,Indiana,IN
PTT,small_airport,Pratt Regional Airport,37.70159912,-98.74690247,1953,Kansas,KS
RKW,small_airport,Rockwood Municipal Airport,35.9222984314,-84.6896972656,1664,Tennessee,TN
RPX,small_airport,Roundup Airport,46.475095,-108.541497,3500,Montana,MT
SAS,small_airport,Salton Sea Airport,33.2414016724,-115.952003479,-84,California,CA
SER,small_airport,Freeman Municipal Airport,38.923599243164,-85.907402038574,583,Indiana,IN
SPA,small_airport,Spartanburg Downtown Memorial Airport,34.915699005127,-81.956497192383,801,South Carolina,SC
SVH,small_airport,Statesville Regional Airport,35.765300750732,-80.953903198242,968,North Carolina,NC
STK,small_airport,Sterling Municipal Airport,40.613497,-103.263833,4040,Colorado,CO
TSM,small_airport,Taos Regional Airport,36.45819855,-105.6719971,7095,New Mexico,NM
VKS,small_airport,Vicksburg Municipal Airport,32.23929977417,-90.928398132324,106,Mississippi,MS
RRT,small_airport,Warroad International Memorial Airport,48.94139862,-95.3483963,1076,Minnesota,MN
OCW,small_airport,Warren Field,35.570499420166,-77.049797058105,38,North Carolina,NC
LWL,small_airport,Wells Municipal Airport/Harriet Field,41.117099762,-114.92199707,5772,Nevada,NV
ELZ,small_airport,Wellsville Municipal Airport - Tarantine Field,42.109501,-77.989998,2124,New York,NY
CDV,medium_airport,Merle K (Mudhole) Smith Airport,60.491798,-145.477997,54,Alaska,AK
SSC,medium_airport,Shaw Air Force Base,33.972698,-80.470596,241,South Carolina,SC
OZR,medium_airport,Cairns AAF (Fort Rucker) Air Field,31.27569962,-85.71340179,301,Alabama,AL
MXF,medium_airport,Maxwell Air Force Base,32.3829,-86.365799,171,Alabama,AL
ESF,medium_airport,Esler Army Airfield / Esler Regional Airport,31.394266,-92.294082,112,Louisiana,LA
BYH,medium_airport,Arkansas International Airport,35.9642982483,-89.94400024410001,254,Arkansas,AR
BTI,medium_airport,Barter Island Long Range Radar Station Airport,70.134003,-143.582001,2,Alaska,AK
CDB,medium_airport,Cold Bay Airport,55.2061,-162.725006,96,Alaska,AK
NUI,medium_airport,Nuiqsut Airport,70.209999,-151.005998,38,Alaska,AK
SYA,medium_airport,Eareckson Air Station,52.71229935,174.1139984,95,Alaska,AK
ABL,medium_airport,Ambler Airport,67.107043,-157.854308,334,Alaska,AK
EGI,medium_airport,Duke Field,30.65040016,-86.52290344,191,Florida,FL
NFL,medium_airport,Fallon Naval Air Station,39.41659927,-118.7009964,3934,Nevada,NV
FBG,medium_airport,Simmons Army Air Field,35.13180161,-78.93669891,244,North Carolina,NC
FCS,medium_airport,Butts AAF (Fort Carson) Air Field,38.67839813,-104.7570038,5838,Colorado,CO
NRB,medium_airport,Naval Station Mayport / Admiral David L McDonald Field,30.3911,-81.424698,15,Florida,FL
MBG,medium_airport,Mobridge Municipal Airport,45.54650116,-100.4079971,1716,South Dakota,SD
NHK,medium_airport,Patuxent River Naval Air Station (Trapnell Field),38.285999,-76.411797,39,Maryland,MD
SVA,medium_airport,Savoonga Airport,63.686401,-170.492996,53,Alaska,AK
SWD,medium_airport,Seward Airport,60.130478,-149.418612,22,Alaska,AK
WWR,medium_airport,West Woodward Airport,36.438,-99.5226667,2189,Oklahoma,OK
UPP,small_airport,Upolu Airport,20.265301,-155.860001,96,Hawaii,HI
ATT,small_airport,Atmautluak Airport,60.866699,-162.272996,17,Alaska,AK
AHH,small_airport,Amery Municipal Airport,45.2811012268,-92.37539672850001,1088,Wisconsin,WI
ANQ,small_airport,Tri State Steuben County Airport,41.639702,-85.083504,995,Indiana,IN
ANY,small_airport,Anthony Municipal Airport,37.158501,-98.079597,1340,Kansas,KS
MMI,small_airport,McMinn County Airport,35.39730072,-84.56259918,875,Tennessee,TN
AIO,small_airport,Atlantic Municipal Airport,41.40729904,-95.04689789,1165,Iowa,IA
AUM,small_airport,Austin Municipal Airport,43.66500092,-92.93340302,1234,Minnesota,MN
BNL,small_airport,Barnwell Regional Airport,33.25780106,-81.38829803,246,South Carolina,SC
NIR,small_airport,Chase Field Industrial Airport,28.362444,-97.661917,190,Texas,TX
BSQ,small_airport,Bisbee Municipal Airport,31.3640003204,-109.883003235,4780,Arizona,AZ
HKA,small_airport,Blytheville Municipal Airport,35.940399169900004,-89.83080291750001,255,Arkansas,AR
BYG,small_airport,Johnson County Airport,44.381099700899995,-106.722000122,4968,Wyoming,WY
GHM,small_airport,Centerville Municipal Airport,35.8373985291,-87.44539642330001,768,Tennessee,TN
ENL,small_airport,Centralia Municipal Airport,38.515099,-89.091103,534,Illinois,IL
CHL,small_airport,Challis Airport,44.522999,-114.218002,5072,Idaho,ID
CNH,small_airport,Claremont Municipal Airport,43.3703994751,-72.36869812009999,545,New Hampshire,NH
CKM,small_airport,Fletcher Field,34.2997016907,-90.512298584,173,Mississippi,MS
CLI,small_airport,Clintonville Municipal Airport,44.613800048799995,-88.731300354,822,Wisconsin,WI
COP,small_airport,Cooperstown-Westville Airport,42.629552,-74.890445,1260,New York,NY
CKU,small_airport,Cordova Municipal Airport,60.5438995361,-145.727005005,12,Alaska,AK
EDE,small_airport,Northeastern Regional Airport,36.027698516799994,-76.56710052490001,20,North Carolina,NC
GCD,small_airport,Grand Coulee Dam Airport,47.922000885,-119.083000183,1588,Washington,WA
ETS,small_airport,Enterprise Municipal Airport,31.29969978,-85.89990234,361,Alabama,AL
EPH,small_airport,Ephrata Municipal Airport,47.307598,-119.515999,1276,Washington,WA
EVM,small_airport,Eveleth/Virginia Municipal Airport,47.425098,-92.498497,1379,Minnesota,MN
FFM,small_airport,Fergus Falls Municipal Airport - Einar Mickelson Field,46.28440094,-96.15670013,1183,Minnesota,MN
FRY,small_airport,Eastern Slopes Regional Airport,43.991100311299995,-70.9478988647,454,Maine,ME
GLR,small_airport,Gaylord Regional Airport,45.013500213600004,-84.7035980225,1328,Michigan,MI
GRM,small_airport,Grand Marais Cook County Airport,47.8382987976,-90.38289642330001,1799,Minnesota,MN
GTG,small_airport,Grantsburg Municipal Airport,45.7980995178,-92.6643981934,927,Wisconsin,WI
HAB,small_airport,Marion County Rankin Fite Airport,34.11759949,-87.99819946,436,Alabama,AL
HPV,small_airport,Princeville Airport,22.209313,-159.44515,344,Hawaii,HI
HVE,small_airport,Hanksville Airport,38.417999267599996,-110.70400238,4444,Utah,UT
HBB,small_airport,Industrial Airpark,32.7668,-103.209,3707,New Mexico,NM
HTL,small_airport,Roscommon County - Blodgett Memorial Airport,44.359798,-84.671095,1150,Michigan,MI
IDI,small_airport,Indiana County–Jimmy Stewart Airport,40.631119,-79.101884,1405,Pennsylvania,PA
IWD,small_airport,Gogebic Iron County Airport,46.5275,-90.131401,1230,Michigan,MI
XES,small_airport,Grand Geneva Resort Airport,42.614899,-88.389603,835,Wisconsin,WI
LIZ,small_airport,Loring International Airport,46.950401,-67.885902,746,Maine,ME
LAM,small_airport,Los Alamos Airport,35.8797988892,-106.268997192,7171,New Mexico,NM
MQB,small_airport,Macomb Municipal Airport,40.520099639899996,-90.65239715579999,707,Illinois,IL
ISQ,small_airport,Schoolcraft County Airport,45.97460175,-86.17179871,684,Michigan,MI
MNM,small_airport,Menominee–Marinette Twin County Airport,45.126701,-87.638397,625,Michigan,MI
MUT,small_airport,Muscatine Municipal Airport,41.367803,-91.148201,547,Iowa,IA
TNU,small_airport,Newton Municipal Airport,41.6744,-93.021698,953,Iowa,IA
OGA,small_airport,Searle Field,41.11949921,-101.7699966,3279,Nebraska,NE
OKS,small_airport,Garden County Airport/King Rhiley Field,41.401001,-102.355003,3394,Nebraska,NE
PHP,small_airport,Philip Airport,44.048599243164,-101.59899902344,2207,South Dakota,SD
RAC,small_airport,John H Batten Airport,42.7606010437,-87.8152008057,674,Wisconsin,WI
RCK,small_airport,H H Coffield Regional Airport,30.6315994263,-96.9897003174,474,Texas,TX
REO,small_airport,Rome State Airport,42.5777015686,-117.885002136,4053,Oregon,OR
SRW,small_airport,Mid-Carolina Regional Airport,35.645901,-80.520302,772,North Carolina,NC
SEM,small_airport,Craig Field,32.343898773193,-86.987800598145,166,Alabama,AL
SNK,small_airport,Winston Field,32.690212,-100.948918,2430,Texas,TX
HTW,small_airport,Lawrence County Airpark,38.419082,-82.494922,568,Ohio,OH
SLB,small_airport,Storm Lake Municipal Airport,42.5973014832,-95.24069976810001,1488,Iowa,IA
SGT,small_airport,Stuttgart Municipal Airport / Carl Humphrey Field,34.599499,-91.574997,224,Arkansas,AR
SIV,small_airport,Sullivan County Airport,39.1147,-87.448303,540,Indiana,IN
TYZ,small_airport,Taylor Airport,34.45280075,-110.1149979,5823,Arizona,AZ
THM,small_airport,Thompson Falls Airport,47.573501586914,-115.28099822998,2467,Montana,MT
TDO,small_airport,Ed Carlson Memorial Field South Lewis County Airport,46.4771995544,-122.805999756,374,Washington,WA
TAD,small_airport,Perry Stokes Airport,37.2593994141,-104.341003418,5762,Colorado,CO
TRH,small_airport,Trona Airport,35.8125,-117.327003479,1716,California,CA
VHN,small_airport,Culberson County Airport,31.057800292969,-104.78399658203,3957,Texas,TX
WSG,small_airport,Washington County Airport,40.136501,-80.290199,1184,Pennsylvania,PA
ISW,small_airport,Alexander Field South Wood County Airport,44.3602981567,-89.83899688720001,1021,Wisconsin,WI
GSB,medium_airport,Seymour Johnson Air Force Base,35.339401,-77.960602,109,North Carolina,NC
HNS,medium_airport,Haines Airport,59.24380111694336,-135.5240020751953,15,Alaska,AK
SZL,medium_airport,Whiteman Air Force Base,38.730301,-93.547897,870,Missouri,MO
VBG,medium_airport,Vandenberg Space Force Base,34.737301,-120.584,369,California,CA
BAB,medium_airport,Beale Air Force Base,39.136101,-121.436996,113,California,CA
ANN,medium_airport,Annette Island Airport,55.037026,-131.572695,119,Alaska,AK
GUS,medium_airport,Grissom Air Reserve Base,40.648102,-86.1521,812,Indiana,IN
WRG,medium_airport,Wrangell Airport,56.48429871,-132.3699951,49,Alaska,AK
MCG,medium_airport,McGrath Airport,62.95289993,-155.6060028,341,Alaska,AK
ARC,medium_airport,Arctic Village Airport,68.1147,-145.578995,2092,Alaska,AK
EMK,medium_airport,Emmonak Airport,62.78609848,-164.4909973,13,Alaska,AK
VAD,medium_airport,Moody Air Force Base,30.9678001404,-83.1930007935,233,Georgia,GA
XWA,medium_airport,Williston Basin International Airport,48.258387,-103.748797,2344,North Dakota,ND
GRF,medium_airport,Gray Army Air Field,47.07920074,-122.5810013,300,Washington,WA
VOK,medium_airport,Volk Field,43.938999176025,-90.253402709961,912,Wisconsin,WI
LUR,medium_airport,Cape Lisburne LRRS Airport,68.87509918,-166.1100006,16,Alaska,AK
BIG,medium_airport,Allen Army Airfield,63.9944992065,-145.722000122,1291,Alaska,AK
CAR,medium_airport,Caribou Municipal Airport,46.871498,-68.017899,626,Maine,ME
DRI,medium_airport,Beauregard Regional Airport,30.831699,-93.339897,202,Louisiana,LA
LYU,medium_airport,Ely Municipal Airport,47.82450104,-91.83070374,1456,Minnesota,MN
FSI,medium_airport,Henry Post Army Air Field (Fort Sill),34.64979935,-98.40219879,1189,Oklahoma,OK
FYU,medium_airport,Fort Yukon Airport,66.57150268554688,-145.25,433,Alaska,AK
HIK,medium_airport,Hickam Air Force Base,21.335278,-157.948333,13,Hawaii,HI
HPB,medium_airport,Hooper Bay Airport,61.52389908,-166.1470032,13,Alaska,AK
LND,medium_airport,Hunt Field,42.815201,-108.730003,5586,Wyoming,WY
NSE,medium_airport,Whiting Field Naval Air Station - North,30.7241993,-87.02189636,199,Florida,FL
WTK,medium_airport,Noatak Airport,67.56610107421875,-162.97500610351562,88,Alaska,AK
KKI,small_airport,Akiachak Airport,60.904716,-161.421997,23,Alaska,AK
PQS,small_airport,Pilot Station Airport,61.934601,-162.899994,305,Alaska,AK
AXG,small_airport,Algona Municipal Airport,43.078104,-94.271836,1219,Iowa,IA
BDX,small_airport,Broadus Airport,45.470462,-105.457145,3280,Montana,MT
BOK,small_airport,Brookings Airport,42.0746,-124.290001,459,Oregon,OR
CIR,small_airport,Cairo Regional Airport,37.064499,-89.219597,321,Illinois,IL
CZT,small_airport,Dimmit County Airport,28.522199630699998,-99.823600769,599,Texas,TX
CIN,small_airport,Arthur N Neu Airport,42.0461997986,-94.78900146480001,1204,Iowa,IA
CFT,small_airport,Greenlee County Airport,32.957039,-109.211397,3798,Arizona,AZ
CLK,small_airport,Clinton Regional Airport,35.53829956,-98.93270111,1616,Oklahoma,OK
CIG,small_airport,Craig Moffat Airport,40.4952011108,-107.522003174,6193,Colorado,CO
CRT,small_airport,Z M Jack Stell Field,33.1782989502,-91.8802032471,184,Arkansas,AR
CUH,small_airport,Cushing Municipal Airport,35.950496,-96.772371,916,Oklahoma,OK
EGP,small_airport,Maverick County Memorial International Airport,28.859766,-100.516682,887,Texas,TX
ELK,small_airport,Elk City Regional Business Airport,35.43080139,-99.39430237,2013,Oklahoma,OK
EST,small_airport,Estherville Municipal Airport,43.40739822,-94.74639893,1319,Iowa,IA
EUE,small_airport,Eureka Airport,39.604198455799995,-116.004997253,5954,Nevada,NV
FFL,small_airport,Fairfield Municipal Airport,41.053024,-91.980114,799,Iowa,IA
FLP,small_airport,Marion County Regional Airport,36.29090118,-92.59030151,719,Arkansas,AR
NHX,small_airport,Naval Outlying Field Barin,30.389099121100003,-87.63529968259999,54,Alabama,AL
FET,small_airport,Fremont Municipal Airport,41.44910049,-96.52020264,1204,Nebraska,NE
GAB,small_airport,Gabbs Airport,38.923173,-117.9572,4700,Nevada,NV
GVE,small_airport,Gordonsville Municipal Airport,38.155998,-78.165802,454,Virginia,VA
RVR,small_airport,Green River Municipal Airport,38.9613990784,-110.226997375,4225,Utah,UT
HVS,small_airport,Hartsville Regional Airport,34.4030990601,-80.11920166019999,364,South Carolina,SC
NRS,small_airport,Naval Outlying Field Imperial Beach (Ream Field),32.5667,-117.116997,24,California,CA
IFA,small_airport,Iowa Falls Municipal Airport,42.4707984924,-93.2699966431,1137,Iowa,IA
IRB,small_airport,Iraan Municipal Airport,30.9057006836,-101.891998291,2200,Texas,TX
JAS,small_airport,Jasper County Airport Bell Field,30.8857,-94.034897,213,Texas,TX
MVM,small_airport,Kayenta Airport,36.716444,-110.228444,5688,Arizona,AZ
KKT,small_airport,Kentland Municipal Airport,40.758733,-87.429457,698,Indiana,IN
KKH,small_airport,Kongiganak Airport,59.960800170899994,-162.880996704,30,Alaska,AK
LVL,small_airport,Brunswick Municipal Airport,36.774229,-77.793846,329,Virginia,VA
LRJ,small_airport,Le Mars Municipal Airport,42.77799988,-96.1937027,1197,Iowa,IA
LDM,small_airport,Mason County Airport,43.96250153,-86.40789795,646,Michigan,MI
MAW,small_airport,Malden Regional Airport,36.6006012,-89.99220276,294,Missouri,MO
MML,small_airport,Southwest Minnesota Regional Airport - Marshall/Ryan Field,44.45050049,-95.82189941,1183,Minnesota,MN
MXY,small_airport,Mc Carthy Airport,61.4370994568,-142.904006958,1531,Alaska,AK
MGC,small_airport,Michigan City Municipal Airport,41.703300476100004,-86.8211975098,655,Indiana,IN
MIF,small_airport,Roy Hurd Memorial Airport,31.582500457764,-102.90899658203,2615,Texas,TX
MPZ,small_airport,Mount Pleasant Municipal Airport,40.94660187,-91.51110077,730,Iowa,IA
NLE,small_airport,Jerry Tyler Memorial Airport,41.835899353027,-86.225196838379,750,Michigan,MI
OLD,small_airport,Dewitt Field - Old Town Municipal Airport,44.952801,-68.674301,126,Maine,ME
OSC,small_airport,Oscoda Wurtsmith Airport,44.451599,-83.394096,633,Michigan,MI
OXD,small_airport,Miami University Airport,39.50230026,-84.78440094,1041,Ohio,OH
PYS,small_airport,Paradise Skypark Airport,39.71029,-121.616528,1300,California,CA
PGR,small_airport,Kirk Field,36.06290054,-90.50779724,290,Arkansas,AR
POY,small_airport,Powell Municipal Airport,44.867198944092,-108.79299926758,5092,Wyoming,WY
PNN,small_airport,Princeton Municipal Airport,45.200698852539,-67.564399719238,266,Maine,ME
RFG,small_airport,Rooke Field,28.2936,-97.322998,56,Texas,TX
ROX,small_airport,Roseau Municipal Rudy Billberg Field,48.85599899,-95.6969986,1060,Minnesota,MN
SBO,small_airport,Salina Gunnison Airport,39.029098510699995,-111.837997437,5159,Utah,UT
SAA,small_airport,Shively Field,41.444901,-106.823997,7012,Wyoming,WY
UOS,small_airport,Franklin County Airport,35.205101013184,-85.898101806641,1953,Tennessee,TN
SBX,small_airport,Shelby Airport,48.5406990051,-111.871002197,3443,Montana,MT
SKW,small_airport,Skwentna Airport,61.9653015137,-151.190994263,148,Alaska,AK
CMY,small_airport,Sparta Fort McCoy Airport,43.958009,-90.737886,837,Wisconsin,WI
UCY,small_airport,Everett-Stewart Regional Airport,36.38180161,-88.98539734,336,Tennessee,TN
WIB,small_airport,Wilbarger County Airport,34.2257003784,-99.2837982178,1265,Texas,TX
WEA,small_airport,Parker County Airport,32.7462997437,-97.6824035645,990,Texas,TX
WMO,small_airport,White Mountain Airport,64.689201355,-163.412994385,267,Alaska,AK
WTR,small_airport,Whiteriver Airport,33.810175,-109.986555,5153,Arizona,AZ
ANI,medium_airport,Aniak Airport,61.581600189208984,-159.54299926757812,88,Alaska,AK
EGX,medium_airport,Egegik Airport,58.184386,-157.374873,92,Alaska,AK
AIN,medium_airport,Wainwright Airport,70.638,-159.994995,41,Alaska,AK
BFK,medium_airport,Buckley Space Force Base,39.701698,-104.751999,5662,Colorado,CO
DAA,medium_airport,Davison Army Air Field,38.715000152600005,-77.1809997559,73,Virginia,VA
HOP,medium_airport,Campbell Army Airfield (Fort Campbell),36.674154,-87.48974,573,Kentucky,KY
GAL,medium_airport,Edward G. Pitka Sr Airport,64.73619843,-156.9369965,153,Alaska,AK
APG,medium_airport,Phillips Army Air Field,39.466202,-76.1688,57,Maryland,MD
FTK,medium_airport,Godman Army Air Field,37.907100677500004,-85.9720993042,756,Kentucky,KY
IAN,medium_airport,Bob Baker Memorial Airport,66.9759979248,-160.43699646,166,Alaska,AK
KLW,medium_airport,Klawock Airport,55.579201,-133.076004,80,Alaska,AK
FAF,medium_airport,Felker Army Air Field,37.1325,-76.608803,12,Virginia,VA
PIZ,medium_airport,Point Lay LRRS Airport,69.73290253,-163.0050049,22,Alaska,AK
